"study","operatn","site","year","X_WGS84","Y_WGS84","Gymnocephalus.schraetser","Alburnus.alburnus","Zingel.zingel","Gymnocephalus.baloni","Zingel.streber","Romanogobio.belingi","Lota.lota","Cottus.gobio","Salmo.trutta.fario","Abramis.ballerus","Eudontomyzon.mariae","Alburnoides.bipunctatus","Rutilus.pigus","Romanogobio.vladykovi","Sabanejewia.balcanica","Cobitis.elongatoides","Neogobius.cephalargoides","Benthophiloides.brauneri","Blicca.bjoerkna","Aspius.aspius","Barbus.barbus","Chondrostoma.nasus","Leuciscus.cephalus","Leuciscus.leuciscus","Perca.fluviatilis","Rutilus.rutilus","Sander.lucioperca","Sander.volgensis","Gobio.gobio","Leuciscus.idus","Pelecus.cultratus","Vimba.vimba","Abramis.brama","Esox.lucius","Gymnocephalus.cernuus","Anguilla.anguilla","Barbatula.barbatula","Carassius.carassius","Cyprinus.carpio","Gasterosteus.aculeatus","Silurus.glanis","Tinca.tinca","Rhodeus.amarus","Scardinius.erythrophthalmus","Thymallus.thymallus","Phoxinus.phoxinus","Abramis.sapa","Misgurnus.fossilis","Neogobius.gymnotrachelus","Neogobius.kessleri","Acipenser.ruthenus","Hucho.hucho","Syngnathus.abaster","Proterorhinus.marmoratus","Carassius.gibelio","Pseudorasbora.parva","Lepomis.gibbosus","Oncorhynchus.mykiss","Neogobius.melanostomus","Perccottus.glenii","Ameiurus.nebulosus","Hypophthalmichthys.molitrix","Neogobius.fluviatilis","Ameiurus.melas","Cobitis.taenia","Lampetra.fluviatilis","Salmo.trutta.trutta","Petromyzon.marinus","Sabanejewia.aurata","Pungitius.pungitius","Leucaspius.delineatus","Salmo.salar","Osmerus.eperlanus","Coregonus.lavaretus","Coregonus.maraena","Coregonus.peled","Salvelinus.fontinalis","Ctenopharyngodon.idella","Hypophthalmichthys.nobilis","Lampetra.planeri","Coregonus.oxyrinchus","Platichthys.flesus","Umbra.pygmaea","Dicentrarchus.labrax","Chelon.labrosus","Cottus.poecilopus"
"Wolter_Rhine",2521,"NLr284",2002,5.8763889,52.58527778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,123,224,0,0,0,0,0,386,0,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2522,"NLr284",2000,5.8763889,52.58527778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,0,0,0,0,9,218,77,0,0,97,0,0,2289,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2523,"NLr284",1999,5.8763889,52.58527778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,21,120,8,0,0,3,0,0,109,0,95,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2524,"NLr801",1997,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,2,0,0,0,0,0,20,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2525,"NLr801",2004,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,144,10,0,0,6,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2526,"NLr801",1997,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22,13,0,0,1,0,0,17,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Rhine",2527,"NLr801",2003,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,85,4,0,1,0,0,0,55,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2528,"NLr801",2001,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2113,3,0,0,118,0,0,112,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2529,"NLr801",2002,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,255,24,0,0,0,0,0,235,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2530,"NLr801",2000,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,15,94,47,0,0,2,0,0,161,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2531,"NLr801",2001,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,275,6,0,1,17,0,0,166,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2532,"NLr801",2006,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,353,536,8,0,0,61,0,0,186,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2533,"NLr801",2005,5.40217,51.81628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1179,38,0,0,69,0,0,3712,2,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2534,"NLr801",2006,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,42,312,0,0,0,46,0,0,75,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2535,"NLr801",1999,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,285,40,0,8,15,0,0,849,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2536,"NLr801",1998,5.40217,51.81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,29,0,1,0,0,0,51,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2537,"NLr801",1998,5.40217,51.81628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,14,0,0,0,0,0,17,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2538,"NLr802",2006,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2539,"NLr802",2005,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,1,0,1,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2540,"NLr802",2004,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2541,"NLr802",1998,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2542,"NLr802",1997,6.13077,51.84652,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2543,"NLr802",2002,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2544,"NLr802",2003,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Rhine",2545,"NLr802",2001,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2546,"NLr802",2000,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2547,"NLr802",1999,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2548,"NLr802",1999,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,8,2,0,8,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2549,"NLr802",2006,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,2,0,1,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2550,"NLr802",2005,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,10,3,0,18,0,0,0,25,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"Wolter_Rhine",2551,"NLr802",2004,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,0,0,0,0,7,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2552,"NLr802",1998,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2553,"NLr802",1997,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2554,"NLr802",2003,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2555,"NLr802",2002,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2556,"NLr802",2000,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",2557,"NLr802",1999,6.13077,51.84652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",519,"DELR0721N",2003,7.91123,51.974629,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,74,439,0,0,69,0,0,0,7,10,7,10,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",512,"DELR0714N",2003,7.745721,52.008381,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,97,312,126,408,1,0,144,0,0,0,1,9,0,74,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",514,"DELR0716N",2003,7.728208,52.018787,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,84,497,0,0,170,0,0,0,105,8,0,8,0,0,0,24,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",789,"DELR1223N",2000,8.405525,49.610547,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,0,0,35,1,43,98,1,0,0,0,0,0,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",823,"DELR1268N",2002,8.412236,49.609977,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,45,0,0,17,0,109,291,1,0,0,0,0,0,23,7,0,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",849,"DELR1289N",2003,8.410411,49.61008,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,0,1,6,2,37,85,20,0,0,1,0,0,3,0,1,7,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",788,"DELR1222N",2000,8.41763,49.589991,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,10,0,32,132,0,0,0,0,0,0,0,2,22,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",795,"DELR1229N",2000,8.469916,49.752305,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,5,0,6,22,0,0,3,0,0,0,14,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",879,"DELR1353N",2004,8.389197,49.8179,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,1,199,16,0,0,0,1,0,0,2,0,22,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",835,"DELR1279N",2003,8.394161,49.84853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,0,0,1,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,22,1,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",834,"DELR1278N",2003,8.392319,49.845636,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,92,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",803,"DELR1237N",2000,8.393386,49.847627,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,152,124,5,0,1,2,0,0,54,2,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",827,"DELR1272N",2002,8.362219,49.86528,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,232,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",871,"DELR1342N",2003,8.34638,49.894686,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,6,0,12,3,0,0,0,21,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",856,"DELR1294N",2003,8.357838,49.9208,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,2,1,47,39,65,1,0,8,6,0,0,2,0,15,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",807,"DELR1241N",2000,8.35693,49.920741,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,5,1,33,122,0,0,0,0,0,0,13,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",872,"DELR1343N",2003,8.315569,49.985694,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,4,15,7,80,0,0,9,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",811,"DELR1245N",2000,8.314786,49.986244,0,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,6,1,9,34,0,0,0,1,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",813,"DELR1247N",2000,8.265613,50.019647,0,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,6,6,1,11,12,58,118,1,0,2,0,0,0,1,0,36,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",821,"DELR1255N",2000,7.816261,50.035775,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,2,1,70,65,0,0,12,0,0,0,4,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",868,"DELR1339N",2003,8.157211,50.0318,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,7,15,1,65,1,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",817,"DELR1251N",2000,8.199927,50.041752,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,5,29,162,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",877,"DELR1347N",2003,8.190952,50.04113,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,5,53,14,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",1078,"DELR1415N",1996,7.210777,50.653868,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,9,2,2,44,1,0,4,0,0,0,16,0,0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",1080,"DELR1415N",1997,7.210777,50.653868,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,10,0,0,0,5,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine",1081,"DELR1415N",1997,7.210777,50.653868,0,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,42,7,12,4,8,39,6,0,9,0,0,0,2,0,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
