study,f_rich,rel_rich,operatn,site,X_WGS84,Y_WGS84,Gymnocephalus.schraetser,Alburnus.alburnus,Zingel.zingel,Gymnocephalus.baloni,Zingel.streber,Romanogobio.belingi,Lota.lota,Cottus.gobio,Salmo.trutta.fario,Abramis.ballerus,Eudontomyzon.mariae,Alburnoides.bipunctatus,Rutilus.pigus,Romanogobio.vladykovi,Sabanejewia.balcanica,Cobitis.elongatoides,Neogobius.cephalargoides,Benthophiloides.brauneri,Blicca.bjoerkna,Aspius.aspius,Barbus.barbus,Chondrostoma.nasus,Leuciscus.cephalus,Leuciscus.leuciscus,Perca.fluviatilis,Rutilus.rutilus,Sander.lucioperca,Sander.volgensis,Gobio.gobio,Leuciscus.idus,Pelecus.cultratus,Vimba.vimba,Abramis.brama,Esox.lucius,Gymnocephalus.cernuus,Anguilla.anguilla,Barbatula.barbatula,Carassius.carassius,Cyprinus.carpio,Gasterosteus.aculeatus,Silurus.glanis,Tinca.tinca,Rhodeus.amarus,Scardinius.erythrophthalmus,Thymallus.thymallus,Phoxinus.phoxinus,Abramis.sapa,Misgurnus.fossilis,Neogobius.gymnotrachelus,Neogobius.kessleri,Acipenser.ruthenus,Hucho.hucho,Syngnathus.abaster,Proterorhinus.marmoratus,Carassius.gibelio,Pseudorasbora.parva,Lepomis.gibbosus,Oncorhynchus.mykiss,Neogobius.melanostomus,Perccottus.glenii,Ameiurus.nebulosus,Hypophthalmichthys.molitrix,Neogobius.fluviatilis,Ameiurus.melas,Cobitis.taenia,Lampetra.fluviatilis,Salmo.trutta.trutta,Petromyzon.marinus,Sabanejewia.aurata,Pungitius.pungitius,Leucaspius.delineatus,Salmo.salar,Osmerus.eperlanus,Coregonus.lavaretus,Coregonus.maraena,Coregonus.peled,Salvelinus.fontinalis,Ctenopharyngodon.idella,Hypophthalmichthys.nobilis,Lampetra.planeri,Coregonus.oxyrinchus,Platichthys.flesus,Umbra.pygmaea,Dicentrarchus.labrax,Chelon.labrosus,Cottus.poecilopus,ab,n_rich,i_rich,i_ab,prop_i
Wolter_Rhine,9,0.163636364,2288,NLr174,5.815556,51.970833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,399,5,0,4,20,0,0,67,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,9,0,0,0
Wolter_Rhine,11,0.2,2289,NLr174,5.815556,51.970833,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,0,0,0,3,256,19,0,3,1,0,0,384,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,11,0,0,0
Wolter_Rhine,8,0.145454545,2290,NLr174,5.815556,51.970833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,1,134,1,0,1,0,0,0,333,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,8,0,0,0
Wolter_Rhine,10,0.181818182,2291,NLr174,5.815556,51.970833,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,452,8,0,0,9,0,0,888,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,10,0,0,0
Wolter_Rhine,7,0.127272727,2292,NLr174,5.815556,51.970833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,9,0,0,1,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0
Wolter_Rhine,8,0.145454545,2293,NLr174,5.815556,51.970833,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,13,0,0,0,37,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,0,0,0
Wolter_Rhine,11,0.2,2294,NLr174,5.815556,51.970833,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,2,34,788,33,0,0,26,0,0,3574,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,11,0,0,0
Wolter_Rhine,8,0.145454545,2295,NLr174,5.815556,51.970833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,79,7,0,5,0,0,0,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,8,0,0,0
Wolter_Rhine,10,0.181818182,2296,NLr174,5.815556,51.970833,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,137,6,0,4,1,0,0,88,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,9,1,10,0.022675737
Wolter_Rhine,10,0.181818182,2297,NLr174,5.815556,51.970833,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,102,979,2,0,3,62,0,0,1171,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535,10,0,0,0
Wolter_Rhine,11,0.2,2298,NLr174,5.815556,51.970833,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,84,1329,6,0,3,1,0,0,459,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,10,1,1,0.000517331
Wolter_Rhine,10,0.181818182,2299,NLr174,5.815556,51.970833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,2,173,5,0,1,2,0,0,1452,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,10,0,0,0
Wolter_Rhine,12,0.218181818,2300,NLr177,5.861944,51.971944,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,2,0,0,0,15,138,12,0,47,9,0,0,329,1,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,12,0,0,0
Wolter_Rhine,9,0.163636364,2301,NLr177,5.861944,51.971944,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,1,269,0,0,3,2,0,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,9,0,0,0
Wolter_Rhine,8,0.145454545,2302,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,4,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,0
Wolter_Rhine,10,0.181818182,2303,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,1,13,73,1,0,4,2,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,10,0,0,0
Wolter_Rhine,7,0.127272727,2304,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,1,21,1,0,18,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,7,0,0,0
Wolter_Rhine,11,0.2,2305,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,139,1,1,0,0,0,2,14,0,0,68,0,0,0,24,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,11,0,0,0
Wolter_Rhine,7,0.127272727,2306,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,0,0,0
Wolter_Rhine,6,0.109090909,2307,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,0
Wolter_Rhine,12,0.218181818,2308,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,16,30,7,0,12,3,0,0,103,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,12,0,0,0
Wolter_Rhine,3,0.054545455,2309,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0
Wolter_Rhine,12,0.218181818,2310,NLr177,5.861944,51.971944,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,2,0,1,44,297,14,0,19,30,0,0,293,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,12,0,0,0
Wolter_Rhine,14,0.254545455,2311,NLr177,5.861944,51.971944,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,188,1,0,1,0,0,5,144,9,0,26,2,0,0,250,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,14,0,0,0
Wolter_Rhine,9,0.163636364,2312,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,195,0,1,0,0,0,1,92,2,0,10,0,0,0,135,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,9,0,0,0
Wolter_Rhine,9,0.163636364,2313,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,8,55,1,0,3,3,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,9,0,0,0
Wolter_Rhine,9,0.163636364,2314,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,0,0,36,1,0,33,1,0,0,39,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9,0,0,0
Wolter_Rhine,9,0.163636364,2315,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,29,0,0,38,3,0,0,18,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,9,0,0,0
Wolter_Rhine,4,0.072727273,2316,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0
Wolter_Rhine,10,0.181818182,2317,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,1,0,2,5,70,0,0,9,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,10,0,0,0
Wolter_Rhine,11,0.2,2318,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,2,28,3,0,25,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,11,0,0,0
Wolter_Rhine,5,0.090909091,2319,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0
Wolter_Rhine,8,0.145454545,2320,NLr177,5.861944,51.971944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,48,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,7,1,1,0.009615385
Wolter_Rhine,12,0.218181818,2321,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,1,0,0,3,104,3,0,10,0,0,0,91,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,12,0,0,0
Wolter_Rhine,10,0.181818182,2322,NLr177,5.861944,51.971944,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,22,126,5,0,4,8,0,0,46,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,10,0,0,0
Wolter_Rhine,10,0.181818182,2323,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,8,24,2,0,9,2,0,0,42,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,155,10,0,0,0
Wolter_Rhine,9,0.163636364,2324,NLr177,5.861944,51.971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,2,0,0,3,103,4,0,8,2,0,0,155,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,9,0,0,0
Wolter_Rhine,10,0.181818182,2325,NLr190,5.043056,51.985833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,5,14,15,0,20,9,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,142,10,0,0,0
Wolter_Rhine,9,0.163636364,2326,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,7,5,0,10,0,0,0,31,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,93,9,0,0,0
Wolter_Rhine,7,0.127272727,2327,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,51,17,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,174,7,0,0,0
Wolter_Rhine,10,0.181818182,2328,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,2,11,4,0,2,1,0,0,77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,121,10,0,0,0
Wolter_Rhine,11,0.2,2329,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,19,12,0,32,4,0,0,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,234,11,0,0,0
Wolter_Rhine,6,0.109090909,2330,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,17,10,0,1,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,174,6,0,0,0
Wolter_Rhine,7,0.127272727,2331,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,6,6,0,0,1,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,110,7,0,0,0
Wolter_Rhine,8,0.145454545,2332,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,13,9,0,1,3,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,147,8,0,0,0
Wolter_Rhine,13,0.236363636,2333,NLr190,5.043056,51.985833,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,24,60,84,0,4,7,0,0,218,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,452,13,0,0,0
Wolter_Rhine,10,0.181818182,2334,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,11,40,41,0,2,6,0,0,218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,458,10,0,0,0
Wolter_Rhine,9,0.163636364,2335,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,8,40,36,0,0,3,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,305,9,0,0,0
Wolter_Rhine,6,0.109090909,2336,NLr190,5.043056,51.985833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,6,0,0,0
Wolter_Rhine,11,0.2,2337,NLr190,5.043056,51.985833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,41,29,0,109,1,0,0,88,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,674,11,0,0,0
Wolter_Rhine,11,0.2,2338,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,97,2,2,0,0,0,0,21,3,0,27,0,0,0,25,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,185,11,0,0,0
Wolter_Rhine,10,0.181818182,2339,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,2,0,0,0,0,3,0,0,15,1,0,0,10,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,101,10,0,0,0
Wolter_Rhine,8,0.145454545,2340,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,5,0,0,1,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,8,0,0,0
Wolter_Rhine,3,0.054545455,2341,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0
Wolter_Rhine,6,0.109090909,2342,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,5,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,6,0,0,0
Wolter_Rhine,7,0.127272727,2343,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,7,0,0,0
Wolter_Rhine,8,0.145454545,2344,NLr200,6.0061111,51.99055556,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,8,0,0,0
Wolter_Rhine,9,0.163636364,2345,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,8,5,0,3,7,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,42,9,0,0,0
Wolter_Rhine,11,0.2,2346,NLr200,6.0061111,51.99055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,2,1,0,2,10,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,11,0,0,0
